Comments,Suggest_Solutions
"[7030, 2387, 4354, 3414, 196, 7030, 1744, 850, 2551, 4833, 5886, 7030, 3764, 4896, 737, 1685, 987, 7644, 2378, 7625, 196, 6418, 7030, 1744, 850, 1102, 6497, 6453, 7039, 7585, 4797, 4756, 3208, 1001, 5134, 4970, 7245, 2444, 196]",0
"[7542, 918, 3527, 1340, 7062, 7378, 943, 7704, 7039, 5457, 2980, 7663, 4406, 4069, 7485, 2677, 3208, 7030, 7383, 7115, 1887, 987, 7274, 7030, 3703, 4896, 7030, 5440, 196]",0
"[7383, 3993, 704, 159, 3414, 2387, 159, 2677, 7115, 7372, 159, 2677, 4740, 5630, 704, 159, 935, 3071, 2972, 5459]",0
"[935, 7030, 3308, 3527, 7030, 5672, 4241, 196, 1756, 1102, 7625, 7760, 987, 2677, 7115, 7274, 196, 3444, 7723, 196]",0
"[7030, 5440, 2566, 4705, 3527, 1001, 1252, 7013, 5349, 7115, 1631, 7030, 3297, 196]",0
"[7059, 4050, 4927, 4896, 7030, 1374, 2387, 2564, 3692, 3527, 6232, 196]",0
"[7030, 1830, 4617, 4050, 7003, 196]",0
"[7030, 2559, 4050, 5557, 7061, 987, 5488, 935, 7030, 5887, 3892, 3208, 7030, 5623, 7115, 7274, 7649, 7030, 5440, 4050, 750, 987, 3662, 7030, 6926, 7688, 1075, 7030, 5394, 6620, 196, 5020, 7030, 6926, 3515, 737, 2576, 737, 3414, 4094, 196]",0
"[7030, 1478, 5110, 3803, 7180, 1669, 196, 7039, 1102, 4797, 1948, 1206, 935, 196, 7030, 2128, 3515, 951, 3845, 196, 7039, 1102, 737, 3087, 4571, 1753, 4066, 1495, 7045, 1531, 1328, 5027, 196]",0
"[7030, 2387, 2566, 3858, 1040, 7115, 1328, 6512, 196, 6418, 7030, 1614, 1102, 4392, 3180, 3803, 7030, 7492, 158, 5377, 987, 2387, 5134, 7644, 4705, 5651, 6200, 196, 3664, 158, 6488, 4896, 7030, 7237, 1614, 2551, 1040, 7115, 1328, 5557, 2598, 158, 1495, 7030, 6926, 111, 2387, 7585, 1428, 2164, 987, 5306, 196]",0
"[962, 7030, 6214, 4050, 4833, 7109, 6977, 5222, 158, 1129, 7059, 5440, 4050, 7009, 158, 7030, 2557, 3393, 737, 4364, 4896, 2411, 4921, 7030, 5676, 3208, 2662, 4896, 7032, 7013, 196, 4069, 2566, 4833, 158, 3664, 158, 3390, 4690, 2411, 4010, 2380, 2683, 1570, 987, 4030, 3910, 6149, 158, 987, 3662, 7064, 6428, 1102, 3490, 196]",0
"[7030, 6926, 3515, 3822, 737, 6977, 5222, 1495, 4069, 111, 4833, 1707, 7649, 1614, 7048, 7688, 1328, 4407, 3803, 4069, 4970, 3662, 737, 7383, 1531, 6977, 7030, 1614, 4382, 4423, 196]",0
"[7030, 4540, 987, 7455, 1102, 4720, 7625, 987, 1102, 4022, 7115, 7032, 3297, 196]",0
"[7039, 7644, 1948, 7663, 7644, 5909, 1502, 7030, 1242, 196, 7030, 5506, 5880, 4050, 765, 1502, 7030, 1744, 867, 7663, 3777, 7030, 7723, 2576, 4050, 3414, 196, 7039, 7644, 4797, 1478, 3039, 987, 4797, 1948, 3803, 7030, 5506, 5885, 196]",0
"[7372, 1567, 987, 1054, 3164, 2444, 3564, 7115, 7274, 7030, 3164, 7030, 7052, 7048, 1102, 3410, 7115, 5399]",0
"[935, 7030, 5887, 3297, 4050, 2378, 3803, 7030, 2387, 987, 7030, 1242, 3527, 5470, 2387, 1614, 7115, 3838, 7033, 196]",0
"[7048, 2450, 7030, 6075, 6977, 196, 987, 6231, 2450, 4365, 4896, 7733, 196]",0
"[7781, 7030, 2387, 2557, 3712, 935, 7030, 4066, 987, 7649, 6977, 1570, 1102, 7039, 5791, 7115, 2662, 4063, 7663, 4050, 6494, 3692, 5651, 4270, 196, 736, 1631, 3719, 7030, 1614, 1102, 1044, 3803, 7030, 5045, 1129, 4495, 3803, 7030, 5470, 6481, 9, 7059, 5099, 6620, 4050, 6494, 3692, 2454, 4269, 158, 4069, 7740, 3527, 1340, 4690, 1376, 7115, 6618, 7649, 6361, 1328, 7030, 2946, 5005, 196]",0
"[2870, 7733, 1129, 2946, 987, 6371, 3803, 7488]",0
"[843, 2650, 7115, 2662, 5440, 987, 1136, 5791, 5551, 6477, 7027, 7048, 1376, 3838, 7649, 6041, 2662, 5174, 3479, 4050, 737, 3444, 3703, 196, 4069, 1045, 7048, 3527, 4352, 4010, 935, 7030, 3294, 158, 7030, 5470, 3764, 3393, 737, 3414, 5202, 4896, 3662, 7048, 5222, 7115, 4680, 915, 7704, 7030, 3764]",0
"[7781, 4, 4069, 4050, 737, 7306, 6977, 7027, 3515, 376, 6, 2128, 987, 3515, 1340, 5483, 7115, 7723, 196, 4069, 2307, 1366, 3803, 5413, 196]",0
"[7030, 5506, 5880, 3848, 7030, 6977, 2128, 196, 1600, 1614, 1102, 5887, 3803, 7030, 1744, 1129, 3593, 3803, 7030, 5506, 5880, 196, 7030, 7455, 987, 4533, 4723, 1102, 5672, 987, 7704, 4934, 6488, 1614, 3803, 7030, 1744, 7030, 7013, 1531, 1328, 3979, 196]",0
"[4069, 4050, 1037, 7027, 7030, 3297, 5887, 4050, 4178, 1502, 7030, 6926, 987, 7027, 7048, 3527, 737, 5222, 4896, 801, 7115, 779, 7030, 1614, 4757, 196, 6547, 158, 7030, 7723, 7115, 1328, 2576, 6214, 2566, 737, 3444, 4094, 4896, 7059, 158, 1502, 4299, 7030, 4874, 4896, 7030, 5440, 158, 987, 2988, 2415, 3662, 7030, 6926, 7688, 6891, 2662, 4896, 7030, 6920, 196]",0
"[6418, 7030, 4391, 5394, 4050, 7030, 5158, 158, 7048, 3527, 837, 737, 6977, 3208, 4481, 7030, 5158, 7095, 7027, 7048, 1102, 3410, 7115, 7372, 196]",0
"[7030, 1242, 3527, 2576, 737, 3444, 4094, 3803, 7759, 935, 2414, 4896, 7030, 5440, 2721, 196, 7030, 4934, 7051, 4586, 4050, 737, 6977, 5222, 3208, 7030, 5440, 196]",0
"[7781, 7039, 1102, 737, 3087, 1814, 2649, 7030, 6209, 6059, 196, 1495, 1129, 7030, 1242, 3527, 4495, 3803, 7030, 7683, 158, 7048, 7644, 3022, 4066, 7704, 7030, 4503, 2697, 987, 3565, 2110, 4833, 3763, 1600, 5105, 4896, 7030, 1744, 7663, 4147, 7030, 4244, 4861, 4896, 1814]",0
"[7030, 5889, 4495, 2159, 737, 4774, 5266, 7492, 987, 2159, 737, 4774, 4533, 3803, 5267, 196, 7045, 7644, 4833, 3822, 3803, 7030, 2387, 196]",0
"[7030, 2755, 4896, 7030, 5440, 7585, 5741, 7226, 4540, 987, 4353, 1206, 7030, 7723, 2576, 1502, 7030, 6926, 4069, 4050, 1711, 7536, 7027, 7030, 6431, 4896, 7030, 4540, 7663, 7644, 7115, 1328, 5740, 3515, 6387, 5725, 158, 7042, 5490, 7027, 7030, 6926, 3515, 2576, 737, 3414, 4094, 196, 1129, 3054, 1129, 737, 4727, 5394, 5764, 737, 7453, 736, 2114, 736, 7027, 7585, 6792, 3803, 7030, 3130, 6059, 4896, 7030, 5991, 3515, 1340, 6775, 3141, 1502, 7030, 6926, 196]",0
"[7030, 2980, 4050, 7363, 7030, 4434, 196, 4069, 4050, 4833, 3503, 7115, 3188, 196, 6418, 7030, 5440, 4050, 1206, 737, 6086, 5185, 158, 4670, 1614, 4553, 1328, 5887, 7024, 7030, 5470, 4927, 196]",0
"[7030, 4284, 5486, 3208, 7030, 2364, 1011, 2566, 4833, 7723, 196, 143, 4069, 3409, 7115, 3568, 3616, 144, 7654, 3692, 6977, 7030, 1011, 4921, 4700, 4319, 2824, 1502, 7030, 5866, 5486, 158, 3692, 6218, 7030, 4284, 3208, 6110, 6746, 7654, 3692, 4266, 1129, 737, 6695, 196, 1473, 3719, 7030, 4284, 4050, 1717, 4069, 6372, 980, 2835, 4524, 704, 736, 737, 6695, 4050, 4833, 938, 7115, 3865, 7060, 6113, 9, 7030, 7372, 4896, 7030, 4284, 4050, 4833, 6619, 3803, 7030, 2559, 4970, 7649, 4069, 6361, 6063, 7115, 196, 3297, 4050, 7261, 196]",0
"[6075, 7585, 6089, 4921, 7030, 1744, 987, 7003, 196, 935, 7030, 1570, 6227, 7115, 1328, 5114]",0
"[2387, 1711, 2134, 935, 1140, 4896, 7030, 6917, 3803, 2411, 196]",0
"[3008, 2169, 3071, 3527, 4833, 1340, 3766, 196, 7061, 7009, 3515, 1340, 2576, 196]",0
"[7781, 158, 7030, 1614, 7027, 1102, 5470, 7115, 1328, 4382, 1102, 6407, 7115, 7274, 987, 7030, 6190, 1211, 4403, 4069, 2674, 7115, 3188, 196]",0
"[7030, 1744, 4050, 7625, 6685, 7081, 196, 5457, 4727, 2054, 3527, 1340, 7378, 3208, 7455, 158, 1689, 987, 4540, 196, 3692, 4269, 7030, 7372, 4896, 2434, 3208, 1239, 196, 4674, 1744, 4050, 6256, 987, 1806, 3208, 1744, 4833, 1248, 1502, 5570, 4050, 4705, 4751, 196, 3664, 158, 3803, 2040, 158, 904, 4499, 980, 767, 6553, 158, 7039, 6361, 1328, 980, 3859, 196, 7059, 3515, 1340, 2576, 3803, 4674, 5217, 1495, 3515, 1340, 4584, 5004, 3803, 6488, 196, 3208, 2715, 704, 3803, 1058, 158, 904, 4278, 540, 7027, 1998, 7030, 5479, 767, 6553, 158, 7039, 6361, 1328, 980, 3859, 3208, 7030, 1744, 7027, 3197, 196, 951, 158, 7030, 7517, 1102, 4833, 3861, 784, 7115, 6084, 6607, 3803, 6488, 5217, 196, 3208, 2715, 704, 1832, 3270, 4278, 540, 7115, 4278, 569, 2551, 4833, 3188, 7030, 3859, 3469, 196, 7030, 4631, 7644, 4586, 4751, 7443, 3803, 7030, 3130, 5991, 158, 3664, 7027, 3515, 1340, 6900, 1556, 4896, 4854, 196, 4180, 3208, 3801, 4921, 7030, 3078, 5487, 158, 6084, 1758, 5309, 3527, 1340, 3193, 7625, 196]",0
"[7781, 7030, 2387, 3515, 1340, 4382, 7485, 1707, 158, 2843, 6418, 7030, 1655, 4896, 2387, 3515, 1340, 7485, 6407, 7115, 7274, 196]",0
"[7030, 6977, 5222, 4050, 4934, 3270, 7030, 7237, 5177, 987, 2566, 4705, 2374, 1001, 6075, 7009, 196]",0
"[7030, 2387, 2559, 1998, 737, 2412, 5031, 4896, 7030, 5440, 987, 1998, 3764, 3706, 987, 6977, 5222, 7027, 7048, 3968, 7115, 7372, 196, 7048, 3527, 951, 3822, 7030, 2590, 7048, 3527, 5764, 7030, 3101, 7027, 4756, 7115, 1328, 4643, 987, 7661, 7030, 3950, 7688, 821, 737, 6283, 6081, 3208, 4809, 1317, 5543, 2852, 196]",0
"[7030, 7383, 3993, 4050, 7485, 2677, 7115, 7372, 987, 1222, 196, 7030, 3993, 2525, 935, 7030, 5887, 3892, 987, 4291, 6477, 7027, 7030, 7383, 1531, 2675, 767, 7030, 1054, 196]",0
"[7030, 6926, 3515, 4382, 3414, 1814, 3208, 7030, 510, 6059, 7663, 3873, 7030, 6926, 3515, 1340, 809, 7729, 4921, 3801, 7030, 5440, 196, 7039, 7644, 665, 1814, 3208, 7030, 6209, 6746, 196]",0
"[2110, 4705, 5651, 1792, 7337, 7704, 737, 2089, 1567, 6477, 7654, 3692, 5159, 7030, 6109, 5403, 1129, 7030, 7488, 158, 2870, 7724, 4913]",0
"[6672, 704, 159, 5394, 6620, 4050, 1711, 4495, 196, 159, 3764, 2414, 1102, 3392, 196, 159, 6977, 5222, 4050, 3392, 7704, 737, 4294, 4896, 7052, 7115, 1328, 7003, 196, 6804, 704, 159, 737, 3338, 5222, 4921, 3662, 2662, 4896, 7030, 3392, 4071, 7688, 1328, 7003, 1531, 1328, 3392, 143, 4269, 6641, 3208, 7009, 7078, 7237, 144, 196]",0
"[4797, 2980, 5486, 158, 4141, 3747, 4896, 6488, 6684, 7027, 7048, 7688, 4403, 196, 4797, 3889, 4921, 3662, 7048, 5222, 7115, 3126, 7030, 7723, 196]",0
"[7030, 7756, 4050, 7485, 7625, 2972, 196, 7030, 3023, 7027, 7048, 3527, 837, 3747, 4406, 4069, 4670, 3894, 987, 7277, 196, 6418, 4201, 6009, 7030, 1242, 3527, 4382, 3414, 1614, 7115, 7030, 7683, 196]",0
"[6488, 4896, 7030, 1645, 3033, 3208, 7030, 5506, 5880, 196, 7030, 1744, 2128, 3515, 2283, 1502, 326, 6, 226, 7030, 6926, 3515, 3193, 3414, 4727, 2053, 987, 1689, 987, 4533, 4723, 1102, 3876, 4896, 7032, 6041, 4970, 3297, 196]",0
"[7030, 7245, 2439, 3393, 737, 3414, 3703, 4896, 7649, 1075, 7048, 3968, 7115, 6899, 987, 7656, 935, 7030, 1614, 7688, 1328, 196, 7030, 2439, 4050, 4141, 2796, 7115, 3390, 737, 790, 2360, 4896, 1614, 5887, 196]",0
"[935, 6977, 1570, 3527, 1340, 2063, 1129, 2972, 3803, 7030, 7756, 987, 7030, 6926, 3515, 3766, 7059, 3803, 1744, 1129, 7625, 4219, 7115, 980, 3844, 3803, 6977, 2128, 196, 7039, 4050, 4797, 7594, 4896, 7009, 7033, 7115, 4175, 3719, 7048, 1102, 3034, 158, 1495, 7048, 3527, 5486, 737, 6182, 4896, 7030, 1744, 7663, 7585, 7380, 196]",0
"[1614, 7027, 1102, 4382, 3803, 7030, 1744, 1502, 7030, 1237, 1102, 3803, 4555, 3095, 196, 7453, 4716, 4050, 2093, 7115, 1416, 7663, 7585, 5371, 736, 1415, 5596, 9, 196, 7039, 4050, 980, 2762, 4555, 2154, 196, 1531, 4833, 1801, 4921, 7030, 3308, 1129, 7048, 1102, 4833, 954, 196]",0
"[7030, 2559, 4050, 7637, 158, 3532, 737, 1707, 158, 4336, 5126, 987, 2412, 2980, 196]",0
"[7030, 7756, 1998, 935, 7030, 1744, 158, 1495, 7030, 1744, 4050, 7136, 4690, 3208, 737, 5623, 7115, 5617, 158, 987, 4069, 1998, 935, 7030, 3297, 7030, 7723, 4050, 5791, 7115, 196]",0
"[2924, 7013, 5107, 904, 5739, 196]",0
"[7781, 196, 4921, 7030, 4443, 1441, 158, 7030, 6926, 4382, 1814, 7027, 5590, 3270, 665, 2243, 912, 7094, 489, 2243, 912, 196, 3315, 158, 7654, 3692, 2450, 7059, 5991, 143, 463, 714, 682, 144, 158, 7030, 4201, 1809, 7585, 573, 4578, 912, 4921, 7030, 121, 8, 1441, 196]",0
"[7048, 7372, 737, 2439, 7115, 3735, 7030, 4774, 4533, 158, 7663, 4050, 5651, 3560, 196]",0
"[4797, 3892, 3515, 1340, 5486, 5764, 7030, 1744, 7115, 1328, 4643, 4970, 837, 196, 3565, 1531, 4833, 1801, 196]",0
"[6977, 5222, 4050, 837, 7663, 7585, 5371, 4833, 7039, 196, 7048, 3527, 2972, 7030, 6977, 1567, 7027, 4695, 1328, 6126, 196]",0
"[4797, 1807, 1102, 837, 3803, 7030, 1744, 196, 4244, 4861, 4896, 1614, 1102, 4382, 987, 7030, 4723, 6227, 7115, 1328, 4022, 196]",0
"[7030, 2364, 7482, 7733, 1129, 3970, 7013, 7027, 1102, 7760, 6227, 7115, 2127, 935, 7030, 6149, 3692, 1531, 7053, 4896, 196]",0
"[7048, 3527, 4705, 6614, 7729, 4921, 7059, 5079, 196]",0
"[7781, 196, 7048, 2970, 7032, 7723, 7704, 3444, 2414, 196]",0
"[7781, 3692, 1531, 3353, 980, 3703, 4896, 7649, 7030, 1242, 1102, 2571, 3270, 7030, 2559, 7027, 7048, 3527, 5350, 196, 7030, 6926, 3515, 3193, 3414, 2387, 5308, 196, 3208, 2883, 3803, 7030, 736, 7191, 9, 158, 7030, 4073, 7663, 1102, 7115, 1328, 7509, 1502, 7030, 7383, 3527, 1340, 938, 7115, 1328, 7509, 1502, 6240, 4069, 4010, 7226, 2461, 4540, 196, 7059, 3515, 6412, 7280, 4896, 7030, 2387, 3164, 196]",0
"[3527, 7030, 1321, 7009, 3297, 4269, 2146, 158, 2405, 158, 6364, 158, 2686, 2852, 196]",0
"[7039, 4050, 4705, 737, 5467, 3208, 736, 1685, 5158, 9]",0
"[7756, 7485, 1711, 2972, 7030, 4756, 3208, 7032, 7009, 987, 3662, 2662, 6977, 7740, 3555, 779, 7032, 3406, 196]",0
"[3692, 7053, 7030, 6977, 1570, 1102, 4833, 2917, 196, 7704, 7030, 845, 4896, 737, 3087, 4670, 6977, 1570, 158, 7059, 1531, 1328, 2364, 4937, 7030, 5413, 6301, 196]",0
"[7030, 2382, 4050, 6477, 7633, 987, 3515, 935, 5887, 6641, 196, 2677, 7115, 7274, 196]",0
"[7781, 196, 7039, 6231, 7115, 1328, 4797, 4063, 7704, 7030, 1744, 987, 3692, 7053, 4069, 6361, 1328, 3414, 7115, 1328, 2364, 4937, 7030, 5413, 6301, 196]",0
"[7777, 7030, 5440, 4083, 1045, 7115, 1328, 737, 3041, 6662, 4927, 196, 4141, 821, 3414, 6936, 987, 3414, 6005, 1306, 7115, 7517, 196, 7030, 7542]",0
"[737, 6977, 5222, 4050, 5486, 987, 4069, 4354, 2412, 2796, 7115, 6977, 935, 4896, 7030, 4774, 3294, 4896, 7030, 6868, 196, 3664, 158, 3692, 965, 2290, 737, 5251, 1335, 6075, 6977, 3101, 2110, 3527, 1340, 4495, 7656, 7030, 4751, 1614, 1102, 7115, 1328, 3766, 196]",0
"[3692, 7585, 748, 7115, 6089, 7030, 5440, 1495, 3692, 7585, 4833, 748, 7115, 6977, 4069, 158, 1129, 7030, 3949, 7644, 4833, 3392, 3803, 7030, 2557, 4921, 3662, 7115, 6977, 4069, 196, 4069, 7585, 6619, 7027, 7030, 1242, 7035, 7644, 7250, 7115, 6977, 4069, 196]",0
"[2450, 4833, 3118, 1001, 6977, 5222, 3803, 7030, 2559, 196]",0
"[4069, 4050, 2677, 7115, 7372, 196]",0
"[7030, 2387, 2552, 4050, 1864, 196, 935, 7030, 3785, 5105, 1102, 5349, 196, 7030, 4571, 1915, 750, 7059, 4774, 3067, 4050, 7027, 3692, 965, 903, 7027, 6546, 2545, 4187, 975, 6937, 7740, 3513, 7030, 2077, 196]",0
"[2387, 4050, 6407, 987, 1707]",0
"[4069, 111, 4690, 1376, 7024, 3692, 6136, 4201, 7095, 196, 1008, 3270, 7030, 3294, 6552, 3803, 7030, 5889, 7048, 2450, 737, 4364, 3008, 7384, 2387, 196, 7030, 6446, 1312, 4921, 7030, 4233, 4050, 5557, 4022, 3208, 2461, 6047, 987, 7787, 1531, 2675, 3118, 987, 5157, 935, 3294, 7027, 7787, 7578, 7115, 196, 7039, 4050, 964, 737, 3267, 3151, 6371, 751, 7654, 7787, 1609, 6494, 196, 5630, 4050, 2917, 987, 2132, 2865, 3297, 7048, 3527, 3766, 196, 4141, 737, 4307, 890, 704, 356, 4896, 3768, 6391, 7337, 1129, 737, 5704, 987, 4094, 6223, 158, 7048, 4382, 2865, 7383, 1531, 6855, 1379, 4094, 6223, 987, 5704, 1502, 2696, 7032, 5421, 196, 3692, 7053, 4069, 111, 1729, 7115, 5636, 4261, 3719, 737, 7383, 6361, 4705, 1328, 748, 1609, 4082, 6041, 904, 6391, 7337, 196, 452, 6047, 3527, 7030, 6109, 7343, 5421, 5045, 196, 4069, 6231, 737, 4307, 1953, 962, 7048, 4382, 1659, 1837, 3882, 7115, 4094, 6225, 987, 5187, 3089, 3882, 7115, 4814, 6225, 196, 519, 987, 4094, 5047, 1102, 6109, 3208, 935, 7404, 7704, 2148, 1497, 196, 7048, 2450, 3763, 3715, 1645, 1341, 805, 1495, 4069, 111, 1376, 7115, 4141, 3579, 4833, 1260, 1497, 7115, 737, 1600, 6041, 196]",0
"[2444, 1102, 837, 3208, 7030, 7237, 5251, 4896, 7492, 987, 1102, 6232, 7115, 1328, 3414, 196, 4797, 7245, 2439, 7644, 6371, 3803, 7030, 5867, 4921, 7649, 1527, 1102, 3410, 7115, 1328, 4382, 7115, 775, 7030, 5887, 1614]",0
"[3692, 3079, 7027, 7030, 1744, 4050, 5635, 7115, 1328, 2364, 1129, 7030, 6977, 1570, 6227, 1864, 987, 7030, 6926, 3515, 1077, 7030, 5394, 2096, 196]",0
"[7030, 5440, 7585, 4833, 2364, 4921, 1001, 5232, 6778, 1129, 3568, 4970, 1284, 158, 3565, 4422, 7009, 7585, 4833, 5288, 196, 7039, 7585, 951, 4797, 6182, 2338, 6477, 3692, 3479, 4797, 7594, 4896, 7009, 7030, 4774, 3071, 196]",0
"[7485, 1707, 3662, 2702, 7030, 5739, 7585]",0
"[4674, 4896, 7030, 1744, 4050, 3414, 2796, 196, 3692, 1531, 6218, 7048, 3796, 7030, 1744, 4896, 5741, 987, 6412, 7030, 1744, 4896, 6977, 196, 1495, 5237, 1644, 7030, 1744, 1721, 158, 7787, 3527, 737, 4364, 4896, 4066, 7115, 3139, 196]",0
"[7030, 5514, 4050, 2302, 1495, 7039, 4050, 4797, 2382, 4921, 3662, 7048, 7688, 4322, 1001, 5734, 2231, 7115, 5826, 4069, 3270, 7030, 6152, 196]",0
"[1507, 4705, 6977, 4423, 158, 1495, 1317, 4921, 7649, 7787, 3527, 3803, 7789, 5506, 5880, 158, 4069, 6514, 4269, 4674, 4896, 7789, 7013, 7729, 2096, 987, 7787, 1102, 3373, 2261, 2128, 196]",0
"[7030, 2391, 2557, 4050, 3013, 7625, 7760, 987, 935, 7030, 1614, 3527, 1340, 2972]",0
"[7781, 158, 6330, 4774, 1814, 7644, 837, 1379, 6749, 196]",0
"[7781, 158, 7030, 7749, 2976, 7649, 7030, 5440, 4050, 750, 987, 7649, 7723, 7030, 6926, 2450, 1129, 5079, 4896, 7030, 5440, 159, 7009, 7462, 5925, 4429, 1502, 7759, 3025, 196]",0
"[7030, 1744, 7733, 3124, 987, 7030, 7013, 1102, 1129, 3969, 196, 7048, 3527, 2576, 737, 3444, 4094, 4896, 3196, 3414, 1758, 5309, 196, 7030, 7013, 2551, 2127, 935, 7030, 6149, 196]",0
"[7030, 6977, 5222, 3803, 2972, 3803, 3444, 2411, 196, 7030, 1242, 3527, 4495, 935, 7030, 7013, 7048, 1102, 5160, 4921, 7030, 4617, 196, 4693, 1570, 1102, 7760, 3208, 2662, 3291, 196, 7048, 3527, 951, 7378, 2444, 7115, 2970, 7030, 7462, 7372, 1570, 158, 7663, 4050, 737, 5249, 5251, 196]",0
"[7030, 5440, 4050, 750, 5777, 7030, 2232, 987, 4407, 1614, 7115, 7030, 2552, 7115, 4403, 4069, 4670, 3894, 158, 7663, 7030, 2552, 3035, 7115, 792, 1129, 4896, 4854, 196]",0
"[7030, 5470, 1614, 158, 7665, 1707, 3803, 5020, 4872, 158, 7644, 4833, 7485, 2412, 196, 4069, 4050, 3503, 7115, 3326, 3662, 4424, 4540, 7688, 1328, 837, 987, 7656, 196, 3803, 845, 158, 3692, 7740, 6791, 7027, 7030, 6926, 821, 737, 3101, 4643, 6214, 7115, 7032, 2552, 158, 1129, 4069, 1045, 7027, 7048, 1102, 843, 737, 4364, 4896, 4774, 3294, 196, 1317, 4921, 7030, 6157, 4896, 7030, 5440, 158, 4069, 4050, 1037, 7027, 7030, 1744, 2110, 2779, 7337, 737, 1388, 4670, 736, 6461, 9, 1502, 7030, 2779, 158, 6477, 7030, 6926, 6361, 4403, 6844, 7115, 2970, 3803, 7030, 2552, 3662, 7048, 7688, 3763, 7045, 3071, 7665, 1269, 7059, 196]",0
"[7030, 7542, 918, 7027, 1102, 3822, 3803, 7030, 7748, 7337, 1102, 7485, 3560, 3803, 7280, 7030, 5440, 6157, 987, 2387, 196]",0
"[909, 7030, 2387, 4050, 7115, 2146, 4556, 7663, 6361, 1328, 5595, 6407, 7115, 5617, 987, 7274, 196, 1129, 4348, 1129, 7030, 6926, 2566, 4705, 1217, 7115, 5157, 7348, 4921, 6330, 2244, 3803, 737, 6421, 4555, 7036, 7030, 2387, 4050, 6512, 987, 6407, 196]",0
"[3803, 4700, 4954, 158, 7030, 2387, 7048, 5486, 6514, 5672, 196, 7048, 4495, 7030, 5394, 4896, 7030, 2924, 4697, 7009, 158, 987, 4785, 158, 7048, 4495, 7032, 6481, 4896, 7030, 5394, 7704, 6330, 1744, 1401, 158, 737, 3436, 4896, 2912, 3164, 158, 987, 7030, 2387, 5132, 7048, 1102, 3410, 7115, 7372, 3803, 7030, 5440, 158, 7663, 4050, 7030, 6666, 2387, 5132, 196]",0
"[5457, 7542, 916, 4050, 3822, 3803, 7030, 2557, 6778, 1129, 7030, 1054, 3164, 158, 7372, 1567, 2439, 158, 2232, 2387, 987, 6883, 750, 7030, 4533, 7115, 1513, 7030, 1885, 6159, 196, 935, 7045, 2444, 3555, 3803, 1376, 7280, 4896, 7030, 2387, 987, 5470, 3764, 196]",0
"[3692, 2450, 4705, 6218, 1001, 5297, 5394, 1105, 196, 3692, 965, 951, 4833, 3049, 7704, 7030, 4685, 1752, 7066, 196]",0
"[3692, 2450, 4833, 3118, 2683, 1570, 4833, 7729]",0
"[3692, 1531, 4934, 6218, 7030, 4284, 4896, 6110, 6794, 7654, 4330, 3803, 1129, 6695, 987, 4921, 1718, 7030, 4284, 158, 4069, 2525, 980, 2835, 4524, 6625, 736, 737, 6695, 4050, 4833, 938, 7115, 3865, 7060, 6117, 9, 196]",0
"[7030, 7756, 7760, 4050, 5557, 2412, 196, 7030, 1242, 3527, 3822, 737, 2412, 2979, 750, 7030, 5394, 158, 987, 951, 7030, 5470, 6481, 196, 7048, 3527, 3822, 7030, 1744, 6474, 987, 6190, 4896, 7030, 6977, 5110, 196, 935, 7059, 4406, 4069, 2674, 196]",0
"[7059, 6926, 3515, 2378, 7649, 111, 7030, 5394, 987, 3662, 7048, 6485, 7033, 1711]",0
"[7485, 7625, 2972, 196, 3444, 7378, 4896, 7546, 196]",0
"[7048, 2551, 4833, 5485, 1001, 7542, 918, 158, 7663, 3692, 7053, 7740, 1328, 737, 3444, 3703, 196, 5162, 3826, 737, 4607, 2244, 6883, 7027, 7740, 7036, 1328, 748, 7115, 6364, 3662, 7055, 5440, 7740, 3752, 2960, 196, 4970, 4466, 7039, 4050, 6488, 4546, 7658, 1703, 7337, 7030, 3012, 5747, 7027, 1102, 7319, 7740, 895, 4069, 158, 987, 7048, 1531, 6491, 7550, 5873, 7030, 3752, 7032, 2387, 7688, 3527, 196]",0
"[7030, 2387, 3515, 935, 7030, 3297, 3839, 3803, 7030, 2559, 196]",0
"[7030, 7601, 853, 4896, 5506, 5880, 4050, 4833, 5486, 196]",0
"[3692, 965, 7250, 1129, 4896, 4854, 7115, 3353, 7030, 4685, 5440, 7337, 987, 6090, 4921, 4700, 4380, 196, 7059, 4050, 4833, 737, 6350, 4896, 7030, 1242, 7723, 158, 1495, 4141, 737, 4457, 4896, 4685, 6090, 4921, 4700, 1901, 196, 7039, 3208, 158, 3692, 1531, 4833, 5651, 4130, 7661, 7030, 3067, 7733, 1129, 3969, 4970, 4833, 196]",0
"[7781, 158, 7030, 2552, 3515, 737, 2412, 6977, 5222, 196]",0
"[7030, 1478, 2450, 5107, 3803, 7180, 1669, 196, 7039, 4050, 4797, 5394, 7704, 4069, 196]",0
"[7704, 7030, 6209, 6746, 7030, 6926, 2450, 737, 3444, 7353, 4896, 7649, 7048, 3479, 3208, 7545, 1341, 196, 4670, 1630, 158, 4670, 2980, 158, 737, 4786, 3438, 5403, 2439, 158, 935, 7644, 2249, 7115, 2788, 7030, 2387, 2557, 196]",0
"[7781, 4069, 3197, 3414, 1758, 5309, 196]",0
